"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM25A",373.435162319307,2.72697663276337,0.576377087314922,4.73123705431648,2.23155740112092e-06,0.000426546257528542
"ODD",91.5099598585021,1.52525111489567,0.324698307481938,4.69744091592012,2.63441355924588e-06,0.000479310116166118
"ANLN",3038.81349071128,-0.839167608442335,0.178653747220292,-4.69717328351129,2.63786651783228e-06,0.000479310116166118
"ATOH8",41.2350223696323,1.53944312811205,0.328192719739839,4.69066812125624,2.72314366992723e-06,0.000488771079682793
"GDPD3",96.5580654714197,1.64175634493468,0.350372836417165,4.68574094305632,2.78948917481242e-06,0.000494647008131195
"PADI2",284.685625315166,1.95250667313228,0.417109874374261,4.68103680369924,2.85427686849698e-06,0.000495020157447633
"SCNN1D",208.953927963625,1.72967926231457,0.369533692975787,4.68070786289008,2.85886080874091e-06,0.000495020157447633
"S100A12",650.950390825489,2.30650440023712,0.495283938738141,4.65693356847693,3.20953951620728e-06,0.00053076407415212
"ABCA9",36.8090047348675,1.68816023733493,0.363530395678723,4.64379390940083,3.42068791384235e-06,0.000553249282592656
"MPHOSPH9",437.183039990726,-0.601350976004877,0.129478157919241,-4.64442023016699,3.41032781610832e-06,0.000553249282592656
"CDSN",1700.80122552211,2.56007647159747,0.552885254325606,4.6303938322974,3.64970881533391e-06,0.000567308958556223
"GFRA1",115.507033298998,1.74751770071302,0.37758224118842,4.62817767915355,3.68897457786648e-06,0.000567308958556223
"SELPLG",210.119729369549,0.84950625349885,0.183661424133968,4.62539293433331,3.73888904606289e-06,0.000567308958556223
"ARHGEF10L",768.700548337657,0.844184129862907,0.182448929643819,4.62696126258972,3.71069884971585e-06,0.000567308958556223
"TFRC",11489.231613374,-1.0480532762148,0.226698598272686,-4.6231131740574,3.78023339550441e-06,0.000567729337908509
"SPC24",63.3938435270866,-0.766662823968032,0.166064058031819,-4.61666921219724,3.89948083186075e-06,0.000579722817003298
"NDC1",724.305230923812,-0.587167807858432,0.127327249566829,-4.61148583556147,3.99800904400827e-06,0.000588426971097137
"TMEM51-AS1",60.6342281313039,1.22716478378338,0.266874869325232,4.59827778796165,4.25997750713636e-06,0.000614689695588558
"CKAP2L",544.168421293389,-0.794143555534067,0.172793385247797,-4.59591409934596,4.30856186897382e-06,0.000615446709005451
"ZNF117",2160.25119714877,1.4351043395267,0.313396837016305,4.57919216157258,4.66775218501893e-06,0.00065428549199151
"SMOC1",156.986255094937,-2.4579513934516,0.537255614337136,-4.57501295074266,4.7619052916214e-06,0.000655006748430689
"CDC45",438.801319946055,-0.693901518263334,0.15162448895491,-4.57644753196621,4.7293825277655e-06,0.000655006748430689
"DUSP1",6733.56083301429,1.1193094876577,0.244886522280441,4.57072719737464,4.86034659229716e-06,0.000662357232828052
"SMCHD1",2145.69152133804,-0.642285687908245,0.14060296493042,-4.56808068184119,4.92210577714439e-06,0.000664619750715699
"ARHGAP30",415.682575994371,0.710757864358006,0.155746270089407,4.56356267119586,5.02927874685262e-06,0.000666855176542134
"KRT23",467.275918347655,1.95206117244558,0.428709150219922,4.5533461822408,5.27992806516607e-06,0.000688492205676921
