Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.L5.A8NM	0.0136874814295216	0	0.0159362055491274	0.119906974167315	0	0.22157908568211	0	0.0651609617603325	0.0953543034993346	0	0.0342600988224229	0.0497012969806923	0.0227592430109857	0.0392933793120612	0.0397014178653396	0.0385159358104606	0	0.00675001760669806	0	0.226513685233911	0	0.0108799132696879	9999	0.0808042737345395	1.07545290955409
TCGA.L5.A8NN	0.0760949202984272	0	0.0172271416689628	0.0208913421511749	0	0.235715645788132	0	0.174742070394166	0.0445673232787406	0	0	0.0540883946407236	0.0335995362612621	0.0224890507010189	0.0989999822258826	0.211413982889581	0.000433058165782619	0.00973755153614596	0	0	0	0	9999	0.0373815074233862	1.08265008104507
TCGA.L5.A8NQ	0.048621034530164	0	0.00459008057986672	0.074655960869192	0	0.143179614425238	0	0.0983210605394585	0.0053426729865403	0	0.0120329661805061	0.0587098069326301	0	0.210445869473882	0.122883404883763	0.181880720582579	0	0.0148921015491582	0	0.0244447064670215	0	0	9999	0.238158619426433	1.00066518167552
TCGA.L5.A8NR	0.0755955921861114	0	0	0	0	0.136054075162708	0	0.0361398284442353	0.0997585184342709	0	0	0.0583303164966367	0	0.0795399766571755	0.0512490069316807	0.264061448988491	0	0.0876470314576953	0	0.0974615180522082	0	0.0141626871887861	9999	0.0258731186480974	1.07940112861344
TCGA.L5.A8NS	0.0527847656281534	0	0.00366325771074945	0.046779078975335	0	0.356328205298571	0	0.0502167060406151	0.0576896197928284	0	0.0309102474658306	0.021635287597014	0.00975089464483055	0	0.095392571713549	0.151702769135059	0	0.0360203498010711	0	0.0871262461963931	0	0	9999	0.142710657607114	1.03945828519378
TCGA.L5.A8NT	0.0996059645998409	0	0.00105843028972793	0	0	0.254244552903768	0	0.120502719884708	0.00499542240398119	0	0.0134855389071923	0.0331152353693538	0.0182890729718181	0.0804326371300848	0.0313619718684025	0.174191586812947	0.0405090130198814	0.0628961164274562	0.0475605191706243	0.0177512182402138	0	0	9999	0.0987537245800423	1.04297668948337
TCGA.L5.A8NU	0.0258266585923528	0.0327463522986037	0.0563836594409332	0.0651273877069547	0	0.216586926186291	0	0.1070822503883	0.151198192658465	0	0.07731985577189	0	0.0282835953551181	0.00876240032988668	0.0392756105261133	0.108642188586996	0	0.0585362868954309	0.0242286352626642	0	0	0	9999	0.211555613078778	1.00607176070272
TCGA.L5.A8NV	0.054006117591762	0.0746895873510206	0.029536933064291	0.0510415069501441	0	0.23511180185888	0	0.0709703937221872	0.0371962169194697	0	0.0156638506648686	0.00655568765363232	0.0151481023489537	0	0.0111687273321841	0.104066198138471	0	0.0700654125293193	0	0.224779463874817	0	0	9999	0.15674260103231	1.02571635070395
TCGA.L5.A8NW	0.0372901425185754	0	0.00789755640999747	0	0	0.206399461499736	0	0.106748863054334	0.011694865560137	0	0.0603305369202825	0	0.0265392072881147	0.0221836275245514	0.0337091562170525	0.263737380090198	0	0.046897350619001	0.17657185229802	0	0	0	9999	0.0482724830675921	1.06320508539085
TCGA.L7.A56G	0.0345458743554593	0	0.0293198760932517	0.0842896824916613	0	0.186440636038605	0	0.126544230557306	0.0593542301717606	0	0	0.0323346532531821	0.0116056680771538	0	0.223238705836971	0.0356939610301052	0.035650944124671	0.0513438846019517	0	0.0816368183260852	0.00800083504183615	0	9999	0.0509193314391265	1.10592227020424
TCGA.L7.A6VZ	0.0649536127805626	0	0.000387689786089637	0.0758422815542612	0	0.169907232641833	0	0.0582355230410615	0.0862473206122085	0	0.027706675596576	0.0267729679164827	0	0.111484347632826	0	0.124365226077596	0	0.114777665080922	0	0.136410534163405	0	0.00290892311617527	9999	0.0319577274950106	1.07790295943189
TCGA.LN.A49K	0.110151267421141	0	0.0325677060842431	0.0831785526272967	0	0.0815122983163792	0	0.164950730748531	0.00711497356796746	0	0.00794477422028597	0.0527257899999511	0.0203481661196975	0.138510825392899	0.141130913844806	0.134693258568875	0	0.0232786556407993	0.00189208744712813	0	0	0	9999	0.165642213078455	1.02739514487963
TCGA.LN.A49L	0	0	0	0.0745742886090293	0	0.156668050003238	0	0.150712098458741	0.030602050681581	0	0.0184168653442845	0.0315079761178696	0.0197013547401616	0.0842579844708528	0.0652785748347103	0.278717171993164	0	0.0581909397483509	0.0313726449980168	0	0	0	9999	0.12910744065277	1.04327838009523
TCGA.LN.A49M	0	0	0	0	0	0.33130898226653	0	0.110224146353793	0.0118604901369497	0	0.0183559548786524	0	0.0107855537162523	0.41717749756153	0	0.00117515881484201	0	0.0764656554917924	0	0.0094988510567253	0.0131477097229324	0	9999	0.103322853033167	1.09613588899641
TCGA.LN.A49N	0.0287122194005405	0	0.01249950310382	0	0	0.24595844416203	0	0.0741606205339197	0.0670006616294027	0	0	0.0905824826095191	0	0.265058727421882	0.0197616297267235	0.121725018948363	0	0.073819445609921	0	0.000721246853878687	0	0	9999	0.183294798700687	1.02900830798229
TCGA.LN.A49O	0.013680080231623	0	0.0164034791756263	0	0	0.307632791217557	0.00401402661951999	0.0212168598128704	0	0	0.0375240193030267	0.0646144138347289	0.028956132969506	0.23735722175847	0.125613648350368	0.100406323053804	0.0037005207985063	0	0	0.0388804828743931	0	0	9999	0.168066893744838	1.0350745640958
TCGA.LN.A49P	0.00803539222489333	0	0	0.0798858139384589	0	0.0697673943406291	0.0211998645388562	0.113085914962523	0.0463517883499719	0	0.010006757991412	0.0231206712567893	0	0.191123114178961	0.0882990278071446	0.266059299114834	0	0.0524349515655912	0.0306300097299354	0	0	0	9999	0.334745208658558	0.952760701544398
TCGA.LN.A49R	0.000234777056956525	0	0.0135495850600384	0.0344475930637238	0	0.101887144045508	0	0.174805255337275	0	0	0	0.0842384501719002	0.0163658439118178	0.0371531332495193	0.14692455003612	0.282043540917543	0	0.0941003316406438	0.0142497955089544	0	0	0	9999	0.208326657365105	1.01627669768287
TCGA.LN.A49S	0	0	0.0356458484500449	0.0978206477279588	0	0.207123485066778	0	0.163089831436938	0.00198933479026404	0	0.00630125849183419	0.0687276785638231	0.0401569458864491	0	0.081316365037685	0.142227763271205	0.0457548243248507	0.0839822187070486	0	0.0250585368749287	0	0.000805261370192099	9999	0.0277837831858644	1.08444885380998
TCGA.LN.A49U	0.00456926046812887	0	0.00787726708535169	0	0.00619167059816446	0.287519489039037	0	0.00898695924229118	0	0	0.0564643467737417	0	0.000693587012604632	0.348238459229155	0	0.116671521296822	0	0.104367687810543	0.019182493917506	0.0392372575266547	0	0	9999	0.0219425696911166	1.12042738700748
TCGA.LN.A49V	0	0	0.00435807804542464	0	0	0.23563775703921	0	0.127454807559203	0	0	0	0.0451939623755088	0.0320445809689855	0	0.00503993980072866	0.234964938926491	0	0.149559556187919	0.157759768395009	0	0.00798661070151978	0	9999	-0.024626727355791	1.09652210311311
TCGA.LN.A49W	0.0364438202912675	0	0.0194712516599947	0.0938635560164937	0	0.116412364365895	0.000389349396758415	0.114736187585915	0.0100430904369626	0	0.00710276044419723	0.0192931459742695	0.00846688322458315	0.0236145006080499	0.137294432627584	0.234623234818426	0.0660099216866612	0.0489010784810812	0	0.0586501131431154	0	0.00468430923874547	9999	0.295955551755238	0.966219622689557
TCGA.LN.A49X	0.0369966040927906	0	0	0	0	0.180345848313797	0	0.101662214805373	0.00283508545280376	0	0.0100438362052475	0.0654184874996597	0.0126513870422118	0.200494221443137	0.131221155295207	0.0554422272266669	0	0.00812891981719855	0	0.194760012805908	0	0	9999	0.0267116434904599	1.10021763312148
TCGA.LN.A49Y	0.044642916255178	0	0.0373768979799015	0.0482911679059789	0	0.203700781747185	0	0.110019997322658	0.0197001909919463	0	0	0.0698756441299792	0.0105147308614911	0.0808923621521438	0.0317732150684986	0.165635888065353	0.0154494287648796	0.103613003843895	0.0585137749109123	0	0	0	9999	-0.0114900345826823	1.08723638488942
TCGA.LN.A4A1	0.00062883669453285	0	0.00114118455060248	0	0.0944798829176297	0.212660652275008	0	0.00899973916426069	0.0244670167480353	0	0.0807748385927092	0	0	0.395492426249423	0	0.0510270902645151	0	0.00519599200541294	0	0.124000957483636	0	0.00113138305423435	9999	0.231656300421473	1.02481337794187
TCGA.LN.A4A2	8.39211102035157e-05	0.00900835249693912	0	0	0.041062814572436	0.286174892454367	0	0.0363708491765873	0.0026489479572645	0	0.0233997143760156	0	0	0.413382498525713	0	0.0284689674675446	0.0037468245223483	0	0	0.155652217340581	0	0	9999	0.117658374983799	1.09248481635123
TCGA.LN.A4A3	0.0752579388183639	0	0.0527447290749183	0	0	0.0705427625009883	0	0.19130442861462	0	0	0	0.0463810987337811	0.00110100046584158	0.0549423207807785	0	0.0876239153199253	0	0.236898140336555	0	0.140293089070245	0	0.0429105762839829	9999	0.0356189583865319	1.07407104757976
TCGA.LN.A4A4	0	0	0.00453578144492802	0	0.00137611032307807	0.415987693746267	0	0.00231912182045573	0	0	0.0498856804983627	0.00117030747694273	0.0170151537635234	0.276483120466827	0.0546829612274084	0.0706004157679794	0.0599692581415417	0.00240314440020716	0.0435712509224794	0	0	0	9999	-0.00281994993161063	1.11531910041608
TCGA.LN.A4A5	0	0.0247094817731593	0	0.0254587064159241	0	0.172537651810553	0	0.0649782813658091	0	0	0.0153802080905936	0.0246076559485692	0.0103063070094813	0.169142434036777	0.091185808474128	0.136276765203283	0.131401942715469	0.0943159391887814	0.0396988179674721	0	0	0	9999	0.138008997850149	1.04083545705506
TCGA.LN.A4A6	0	0	0.00415658268378801	0.00433052571538761	0	0.208797682981267	0	0.0863922834210268	0	0	0.052335555613299	0.0240546185100024	0.00185667349180921	0.19535388101251	0.118782935286055	0.168272101271266	0	0.0992202020024197	0.0364469580111694	0	0	0	9999	0.0798324940482821	1.07608035320558
TCGA.LN.A4A8	0.113765795143203	0	0.0105480656746277	0.0335027698376929	0	0.257813062078332	0	0.126254898642124	0.0558663862547773	0	0.0643516442610088	0.0204795896329272	0.0250402429478947	0.0131810120752335	0.116452650912665	0.0442593386190048	0.0179828457863396	0.0958574729715992	0	0.00464422516256957	0	0	9999	0.0453826147412552	1.08820654155372
TCGA.LN.A4A9	0	0	0.00153472641297808	0.0430402478375608	0	0.15205538741558	0	0.114800659254636	0.0279304210367026	0	0	0.0898679997356045	0	0.138181628120208	0.107932795661109	0.16116097369444	0.0263134167408434	0.054084960647111	0	0.0830967834432266	0	0	9999	0.284959763276492	0.974061553515635
TCGA.LN.A4MQ	0.0882316583862912	0	0.0211786501504872	0	0	0.140408974146454	0	0.0971844470343661	0.0659410214067593	0	0	0.00483518948778487	0.0523402471692611	0.014937631779911	0.0110793282798097	0.163952309838589	0.0377038854607807	0.0532152992306583	0.175080114089563	0	0.0739112435392845	0	9999	-0.0615519197918818	1.09400641274442
TCGA.LN.A4MR	0	0	0.000881161038267635	0.07235808226333	0	0.0983444274946337	0.00527319317397312	0.107941953541817	0.0085844242798909	0	0.00809173980680918	0.0220546446846649	0	0.228164622091858	0.108868910752415	0.128548146346673	0	0.060263450328759	0	0.150625244196908	0	0	9999	0.166178755281254	1.03915510667966
TCGA.LN.A5U5	0.0316016884742658	0	0.00835427304925189	0	0	0.238865678115623	0	0.152132650146955	0.0110293509827487	0	0.0518403689773669	0.0265495632336815	0.0262400732226449	0	0.0486692495361063	0.206695914800493	0.0419730713892372	0.106955855455703	0.0432942437668957	0	0.00579801884902705	0	9999	0.0495582181817586	1.06592791040057
TCGA.LN.A5U6	0	0	0.00120550666262816	0.0309080560552617	0	0.0706121261842168	0	0.0858516375527017	0.035879325690274	0	0	0.06737845610763	0	0.264118641143196	0.0675147471807428	0.213746794416845	0	0.120054548881485	0	0.0427301601250183	0	0	9999	0.0699892509690587	1.09234761220641
TCGA.LN.A5U7	0	0	0.0224924965989767	0	0	0.189790415072081	0	0.137641200829707	0	0	0.0129397822029473	0.0473615222553624	0	0.0859060515874189	0.182591092257479	0.148243628976131	0.00277358997818211	0.056504631182302	0	0.113755589059413	0	0	9999	0.033499858837339	1.09869476728138
TCGA.LN.A7HV	0	0	0.102055824942189	0.0393058404779829	0	0.116754294755951	0	0.122858447563827	0.00553842285803829	0	0.0130857503954821	0.0572191384030517	0.0124099659260673	0.0373505829282652	0	0.200345969012249	0.00757290044204664	0.106799671556885	0	0.161910554707664	0	0.0167926360303004	9999	-0.0231436583741549	1.0906093861642
TCGA.LN.A7HW	0	0	0.00691411465188232	0	0.0831120191364611	0.341411541615927	0	0	0	0	0.0580563832055051	0	0.00699790417177905	0.411571097690345	0	0.00635691381906938	0	0.0554535781135923	0.0276697503052772	0.00245669729016139	0	0	9999	0.0910665328476685	1.09995774171316
TCGA.LN.A7HX	0	0	0.00410361637106924	0	0	0.169436597779735	0	0.0368258548688944	0	0	0.0406405678283067	0.0120343728548395	0	0.251835490187429	0.0545801971005008	0.237442861069346	0.0647736704492902	0.0279222936231614	0	0.0972264863086737	0.00317799155875411	0	9999	0.0610782927461825	1.09381637606502
TCGA.LN.A7HY	0.0516165570737073	0	0.110220371466858	0.0718793441081465	0	0.226412199579522	0	0.101861863182522	0.0309238618909952	0	0.015851656731733	0.0445002077106664	0.0221228178707686	0.0109932613136177	0.0231596906236165	0.23483517397093	0.00281796265191388	0.021888530711904	0.0309165011130991	0	0	0	9999	0.0671107190820337	1.05964487642809
TCGA.LN.A7HZ	0.0189328816268185	0	0.0087761156483438	0.272489637034816	0	0.00607351444877578	0.0859495410193074	0.0998889988279384	0.0454920727636492	0	0.00937028655919345	0.0693955378810238	0.0194528334786071	0.0082585153043138	0.0714653911142289	0.218045800450903	0.0153479486190664	0	0.0510609252230145	0	0	0	9999	0.260712216323665	0.983350023127065
TCGA.LN.A8HZ	0.0398346461904121	0	0.00341410752470641	0	0.065502285120759	0.428682113156838	0	0.046603090768474	0.00647168934736998	0	0.0538393297220811	0	0.0513378706793505	0.172240252057575	0	0.0232818591180147	0	0.0326282682483387	0	0.0741470170079557	0.0020174710581242	0	9999	0.0130500333827551	1.10566754462132
TCGA.LN.A8I0	0	0	0.010091992866329	0	0	0.173263203714844	0	0.0580703964581047	0.0237169279648352	0	0	0.0603614930560581	0	0.172981700005576	0.0668736178831672	0.162033005058276	0	0.146752007394748	0	0.125725391271823	0.000130264326239696	0	9999	0.0588607512234204	1.08155307867428
TCGA.LN.A8I1	0.0202267204044314	0	0.00384012494638432	0.148162021736061	0	0.0536285643787013	0	0.122055566159178	0.00818111771865243	0	0	0.0803498952406698	0.0102137127853293	0	0.0476778856556149	0.120448812050766	0	0.0693354804414755	0	0.315880098482736	0	0	9999	0.1372018893637	1.05358338718603
TCGA.LN.A9FP	0.0367890807043345	0	0	0	0	0.215489237641397	0	0.0540957038854945	0	0	0.0308717511293083	0	0	0	0.0519013476014043	0.350735730854565	0	0.0370996073146312	0.223017540868864	0	0	0	9999	0.0727846078481449	1.06487321940026
TCGA.LN.A9FQ	0.0237792270499681	0	0.00508267314813663	0	0	0.189287160938343	0	0.0580475549948478	0.0330989893062781	0	0.0157190707493516	0.00439316639480007	0.0037346537998976	0.220846043142811	0.0314761274333712	0.341862194234637	0.0110464875199825	0.0130638168915383	0.0485628343960371	0	0	0	9999	0.0885027612203936	1.07972804489606
TCGA.LN.A9FR	0	0	0.0107131098828341	0	0.0424152171290246	0.293350754154139	0	0	0	0	0.0127351356555061	0.0243447694713965	0.0200879997248001	0.171600581613914	0.0064113483459821	0.256842738571318	0.0474897438907337	0.0916052348941617	0	0.0224033666661899	0	0	9999	0.11827926881009	1.05646260658347
TCGA.M9.A5M8	0.0920015442228364	0	0.0534668555674804	0	0	0.250705691052201	0	0.0516408187631208	0.122159401579165	0	0.0230006719226792	0.0494320746157281	0.0182330334266942	0.12435911015865	0	0.0419818565262182	0	0.0814764346313138	0	0.0726930458216813	0	0.0188494617122323	9999	0.0097795997003656	1.08282020889572
TCGA.Q9.A6FU	0	0	0.0227704223979053	0.000523888370430605	0	0.184127435538225	0	0.0651654879163781	0	0	0.0215942765632193	0.0158545936987817	0.0119824516672375	0	0	0.115402709299703	0.188711477003537	0.164523525542355	0	0.209343732002228	0	0	9999	0.0194176525181114	1.0866506183406
TCGA.Q9.A6FW	0.153193318144654	0	0.00194857914786174	0	0	0.311914646103291	0	0.0965806612653271	0.0406982972384098	0	0.0487321292883808	0	0.04660542825736	0.0744729791165354	0.000434329364449835	0.0352304989770961	0	0.0119707023456342	0	0.169586899679855	0	0.00863153107114507	9999	0.0325666477821039	1.08178152623121
TCGA.R6.A6DN	0.0235587625554694	0	0.00163370559165976	0.0429387599452941	0	0.22265278655175	0	0.0955498711249608	0.0415538223336558	0	0.0217889404228552	0.00902418488198859	0.00588441252221048	0.0426810157843506	0.0864803453553546	0.279842846183875	0	0.00397796721153281	0	0.122432579535043	0	0	9999	0.0768733473278297	1.06340821687162
TCGA.R6.A6DQ	0.0846383360828639	0	0.00533037162349687	0	0	0.267601399854412	0	0.118839421657214	0.0119853271467857	0	0	0.0288903041020087	0.0157845229351002	0	0.0691941293236746	0.0956948231948715	0	0.0972627077534462	0	0.191322072699301	0	0.0134565836268251	9999	0.122446409771368	1.04204954533386
TCGA.R6.A6KZ	0.0858302090476272	0	0	0	0	0.243175448853677	0	0.138544642061274	0.1381319641767	0	0.0251405137830758	0.0131870272328987	0.0278784398737102	0.11970219275029	0.0298328695958513	0.0775976227581363	0	0.0743990698419973	0.0127882398883686	0.0137917601363938	0	0	9999	0.0971270876322094	1.05625548500903
TCGA.R6.A6L4	0.0642580084383652	0	0.0128402456225069	0	0	0.420581973646731	0	0.116599562517924	0.0919561423907393	0	0	0.0519841769395263	0.011505847237192	0.0292721398771352	0	0.0345628897722593	0	0.0898783054321193	0	0.0765607081255016	0	0	9999	-0.0146420676722539	1.12489179441841
TCGA.R6.A6L6	0.0111728258441151	0	0	0.0113740572805247	0	0.206704684903799	0	0.0177060082821779	0.0791781260031622	0	0	0.0695860762276289	0.0254157128663511	0.138679133356898	0.0886162657277763	0.00128779234071096	0.0062650997946187	0	0	0.323943222492183	0	0.0200709948800532	9999	0.0865484665841709	1.0860908507536
TCGA.R6.A6XG	0.0728927418678701	0	0.00453472549260492	0	0	0.194697585572036	0	0.0707626186208947	0.07106645333103	0	0	0.114007891540131	0.0173416908338032	0.0222937788322717	0.0188089710993705	0.0870201212044799	0	0	0	0.326573421605508	0	0	9999	0.00111044654197654	1.12033579401303
TCGA.R6.A6XQ	0.0707182395870957	0	0.00434729646827235	0	0	0.287412896107364	0	0.0526715082822015	0.15691537428092	0	0.0473724053950761	0	0.0334988126290465	0	0	0	0	0.0251693101183291	0	0.321894157131695	0	0	9999	0.00392124460199843	1.12554384532843
TCGA.R6.A6Y0	0.0290284636457828	0	0.00858011252451478	0	0	0.161712435268027	0	0.0675289068722745	0.0564909212860351	0	0.0129169041001885	0.0317865872069138	0.00412492645638656	0.2301582114835	0.0239139873101606	0.0764653535293357	0	0.0556046060171824	0	0.241688584299698	0	0	9999	0.048750680145572	1.09319727473226
TCGA.R6.A6Y2	0	0	0.00153982603608683	0.00243084476996598	0	0.102381594518323	0	0.0111442384202926	0.00217633089860394	0	0.0236485454729328	0	0	0.236851324464225	0	0.081648633196774	0	0.0774741670787925	0	0.345192106170799	0	0.115512388973204	9999	0.302837444432164	0.997048928915746
TCGA.R6.A8W5	0.0479649094335057	0	0.0197062827063666	0.0261507034093627	0	0.166835641012965	0	0.0631133979906302	0.000851318918073387	0	0.00569877928984574	0.0189438225582301	0	0.1258493890843	0.0938290307534781	0.147461492164683	0	0	0	0.205071413497659	0	0.0785238191809002	9999	0.101637534799521	1.05724118554491
TCGA.R6.A8W8	0.037239453537631	0	0.0898773962605771	0	0	0.243507654798253	0	0.158020434767326	0.11485451506454	0	0.0448336380028577	0.023574952427837	0.018844448587523	0.133386796988828	0.0332056203497004	0.0248861803531889	0	0.0165833524355024	0	0.0611855564262353	0	0	9999	0.017288933851958	1.08974316378597
TCGA.R6.A8WC	0.0448921966587023	0	0.00827338298306507	0.0413661900055841	0	0.39073153662624	0	0.0250929008122818	0.0675207799684902	0	0.032629719924461	0.022080985909547	0.0257526809341455	0.0270288355426048	0.0923777256527654	0.0915641825984904	0	0.0128633831425809	0	0.117825499241041	0	0	9999	-0.000756895521648434	1.10323761447035
TCGA.R6.A8WG	0.0828629466639766	0	0.0215650079626732	0.0200769640021104	0	0.123897579993077	0	0.0927576502477504	0.0797365731266371	0	0.0112599137067837	0.0286849327563519	0.00709606175207112	0.316491478343623	0.0439199474425072	0.110384054453707	0	0	0	0.0612668895487309	0	0	9999	0.119723885932789	1.05743389959419
TCGA.RE.A7BO	0.0330005227985986	0	0	0	7.6819043681647e-05	0.107605014805112	0	0.0166035737090846	0.0614197123969768	0	0.0851344270292444	0	0.0206235925203804	0.0502508653766719	0	0.151004223698114	0	0.171041589547575	0	0.277085430071856	0	0.0261542290027054	9999	0.0367483926695298	1.09103809438718
TCGA.S8.A6BV	0	0	0.000620847267410815	0	0	0.233251065586097	0	0.0502652998362522	0.0295350564731576	0	0.0271475517683271	0.0240586172737838	0	0.244505042876882	0.0369737688221919	0.336934830254674	0	0	0.0167079198412243	0	0	0	9999	0.0988737140581345	1.0828905094482
TCGA.S8.A6BW	0	0	0.0106867073063693	0	0.0629229348996132	0.423454283274128	0	0	0	0	0.0968249311021257	0	0.0359887479411436	0.0468334057110696	0	0.10790996692029	0	0.131228358911751	0	0.0826394511975808	0	0.00151121273592895	9999	0.0281318865216686	1.09116897969696
TCGA.V5.A7RB	0.0610923854010861	0	0.00645151068686996	0.00842164963552761	0	0.176244612534542	0	0.0703480123416702	0.0704788468572877	0	0.0369702716054339	0	0	0.0168107061220956	0.0413895072348724	0.0715552432969296	0	0.0593992783933026	0	0.355059873016372	0	0.0257781028740106	9999	0.0292104505909488	1.10620856198189
TCGA.V5.A7RE	0.00883310066031947	0	0	0	0	0.27106092029182	0	0.1392253697482	0.0874711912818846	0	0.0918530916205101	0.0306332746986193	0.0442718422654752	0.0520922991825114	0.0386525571008081	0.0178876649792008	0	0.0462236938067652	0	0.171794994363886	0	0	9999	0.00757999083765112	1.10267078540721
TCGA.V5.AASV	0.00319778772517761	0	0.00169123243280299	0.0178299795591227	0	0.150330254285569	0	0.18884923737168	0.0211543918258744	0	0.0553257512420022	0.0923776920690601	0.0132153473935225	0.0723398510259032	0.0750127920806014	0.194821995069748	0	0.0604795219329595	0	0.0533741659859773	0	0	9999	0.0826257405302653	1.0634856035163
TCGA.V5.AASW	0.0254448674109639	0	0	0.0316866257655816	0	0.313610924272745	0	0.12487716914465	0.1178526343273	0	0.0454830056510321	0.00193095842914428	0.00343935680814539	0.0338116794708505	0.0809917653595523	0.0092963775600792	0	0.0556092039933003	0	0.125793514851085	0	0.0301719169555708	9999	0.00943644758371815	1.10807614911005
TCGA.V5.AASX	0.0773307981541691	0	0	0	0	0.327766686987122	0	0.0773866997644718	0.0865259699717974	0	0.0978010126577501	0.0577460987731038	0.0749231377033635	0.103098274767635	0.0342691147056194	0.0145174579628862	0.0108312009409657	0	0	0.0378035476111159	0	0	9999	0.0574228348909708	1.08086600329447
TCGA.VR.A8EO	0.0414577990491901	0	0.00332027294763029	0.000503575675251173	0	0.140558699800477	0	0.135344265485351	0.000566114498454392	0	0	0.0950073770783992	0.029428679533862	0.243555026569525	0.0067856718947448	0.0318799012408757	0	0.0923113761721321	0	0.175029754386511	0.00425148566759664	0	9999	0.103868566885063	1.06031962353685
TCGA.VR.A8EP	0.181851649126047	0	0.0135643408162095	0	0	0.355107268713275	0	0.0608394280239461	0.0115978390180954	0	0.00198067018630159	0	0.0329484585235195	0.195705269999762	0.017324010159301	0.0049072169215777	0	0.0803272554711412	0.040038677486655	0	0.00380791555416953	0	9999	-0.00602227655295567	1.09872760955555
TCGA.VR.A8EQ	0	0.00262214955656329	0	0.0126457612465116	0	0.156982696483264	0	0.0190212275631622	0.140290845096576	0	0	0.0813487829340604	0	0.122743471007789	0	0.0568884343307851	0	0.0419127712235822	0	0.363711781657709	0	0.0018320788999976	9999	0.203721510679106	1.0365379407485
TCGA.VR.A8ER	0	0.00397762343390989	0.0614999950069219	0.00591468011798007	0	0.206574178964552	0	0.0532068617122677	0	0	0.0338534893389202	0.000895318038129949	0	0.218300629011118	0.0102391536475012	0.263780413568429	0	0.0893629858510969	0	0.0507931084128419	0	0.0016015628963312	9999	0.162913309879059	1.03616494920775
TCGA.VR.A8ET	0	0	0.00325689879971125	0	0	0.232979911424716	0	0.117026807515083	0.0257228010827845	0	0	0.0218002393557339	0.00631158917465235	0.3386082950247	0	0	0	0.107224223719144	0	0.0838707929394937	0.0499687229600686	0.0132297180039129	9999	-0.00751298806851478	1.12612002570535
TCGA.VR.A8EU	0	0	0.00289167812201132	0.0281326261473335	0	0.0834636358630253	0.029175358722939	0.0863366482509256	0	0	0.00973674733847501	0.0504571768058829	0.00701341293040428	0.0607934874184818	0.223931807640924	0.24337631208911	0.00486631059685933	0.142731972731148	0	0.0270928253424791	0	0	9999	0.164422946621286	1.06528937231481
TCGA.VR.A8EW	0.0238517474082443	0	0.0072612904943976	0	0	0.118156482043441	0	0.17793017089724	0.00548075313288629	0	0	0.0189462651681754	0	0.351615185667886	0	0.178713439026448	0	0.0395957936198575	0	0.0761914767442208	0.0022573957972025	0	9999	0.0902741118509324	1.0919291622494
TCGA.VR.A8EX	0.256495111671934	0	0	0.0917442481613354	0	0.127354188465979	0	0.217079668400255	0.0186574468825025	0	0.0292390216824505	0.0437906144302672	0.0346132641351583	0.0148511936942003	0.0355786016471547	0.0496958193245997	0	0.0777640944729487	0	0.00313672703121488	0	0	9999	0.0916096562198163	1.06599462226761
TCGA.VR.A8EY	0.0014031117618235	0	0.00303210819173461	0	0.140454301467145	0.2482598075763	0	0.0198516863195237	0.0275927264521851	0	0.0327950202974523	0.0142257547444947	0	0.115154326097695	0	0.0714565758641467	0	0.0842648089949536	0	0.241509772232546	0	0	9999	0.0449183592559219	1.09255658819328
TCGA.VR.A8EZ	0.0625990650034436	0	0.0242358241040455	0.0916851596248732	0	0.163453995225875	0	0.112304076256681	0.0250567303308061	0	0.00164484372896387	0.081692181417276	0.031095367316324	0	0.190895888055644	0.184986938498522	0.00447341167602902	0.0067802847746668	0.0190962339868508	0	0	0	9999	0.128061751956407	1.05483086172357
TCGA.VR.A8Q7	0.00562889642404784	0	0.0033106215338927	0.111663256134345	0	0.164281425921722	0.0142869237400435	0.0932411828563815	0.00440425409280559	0	0.0089149363665572	0.0349236357636391	0.00544557522031247	0.0505403663489652	0.127979424531148	0.231179339480131	0	0.11032888102305	0	0.0338712805629595	0	0	9999	0.0636185930554929	1.07999456202732
TCGA.VR.AA4D	0.158438716525107	0	0	0	0	0.334891444185756	0.0269420816608246	0.181881051846573	0.0262118487618599	0	0.0383526344343637	0	0.024750153595858	0.0233775187020831	0	0.0620294215638543	0	0.0756748063629036	0	0.0474503223608175	0	0	9999	0.0178565277291856	1.09604961981278
TCGA.VR.AA4G	0.02682647038427	0	0.0138333075023653	0.0682193193860062	0	0.270057821579547	0	0.0755847190663744	0	0	0	0.123455986000872	0.0152146742580349	0.000881666020506072	0.0654960308803999	0.0849018660537539	0.0447762104320566	0.0884504787485733	0	0.12230144968724	0	0	9999	0.0749129219056553	1.06652538237547
