"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2F4",1898.23593485548,0.248188424247047,0.0754104075865174,3.29116937820955,0.000997718202518442,0.0106858959739894
"E2F1",526.778123452517,0.296977171150983,0.1120702262481,2.64992033203839,0.00805107533421974,0.0458512479173288
"E2F3",630.411940868109,0.143159758941023,0.0906491922072359,1.57927230739951,0.114273610891721,0.26945208426255
"E2F8",435.790886564098,0.20593798910114,0.135231939092222,1.52285022668129,0.127796180692392,0.290592017620567
"E2F6",339.5828093932,-0.111559611014611,0.0746963667279349,-1.49350786258377,0.135304297672329,0.301779030698089
"E2F7",512.877503937082,-0.242727022838834,0.164338161683679,-1.47699731061882,0.139676358185834,0.307559215110221
"E2F2",395.758613921111,0.158624119378246,0.126691512811331,1.25205008495296,0.210551614312896,0.401282832120622
"E2F5",163.70494516401,0.174155970084651,0.184496263918315,0.943953912051888,0.345193200350166,0.545732954991411
