"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FHL1",1005.44816981187,-1.31816273012467,0.225834834905112,-5.83684412849115,5.31988208632065e-09,1.11839121117564e-06
"CXCL12",501.554031291385,-1.23999089279534,0.213002696309101,-5.82147979477176,5.83288579986399e-09,1.20896827367322e-06
"MYH11",16055.7278990819,-1.95945350889363,0.337211139581898,-5.81076150486345,6.21893063919774e-09,1.26988154478124e-06
"LMOD1",811.550644372114,-1.58717571293272,0.273245350000697,-5.80861014809096,6.29935802996947e-09,1.26988154478124e-06
"BNC2",209.036664279138,-1.27348613210744,0.219919905950979,-5.79068150561736,7.01013965931761e-09,1.39407047603403e-06
"AOC3",519.484163848604,-1.24639595651989,0.215910378752088,-5.77274683933107,7.79895729925876e-09,1.53025940821189e-06
"SMPD2",270.455166737736,0.622446525785111,0.108117682296254,5.75712050577946,8.55608341230114e-09,1.65672794072926e-06
"SORBS1",1641.33399342265,-1.35698023235438,0.23703941957888,-5.72470281426255,1.0361495873833e-08,1.98025679583542e-06
"HOS",68.599308498182,-1.29205244899162,0.225813137815599,-5.72177713613243,1.05415530050486e-08,1.9888396669525e-06
"NKX6-1",45.910855991272,-1.34905029909261,0.236148367603267,-5.71272337295609,1.11182332598612e-08,2.07108760319136e-06
"PTGDS",320.204475309664,-1.4159047823831,0.248288549969183,-5.702658389035,1.17953221975903e-08,2.16974951824673e-06
"MFAP4",1335.24134708071,-1.27779716989204,0.224350382458312,-5.69554264133902,1.22980143047415e-08,2.23429109269847e-06
"CD164",8547.65071023683,0.538179722179664,0.0950215461530383,5.66376515609302,1.48087048341762e-08,2.65762073585045e-06
"GREM2",75.5193711675546,-1.75776271659797,0.310506405835971,-5.66095476151475,1.50533110042394e-08,2.66897017757093e-06
"DAAM2",491.589476665464,-1.27228086485727,0.224922608389271,-5.65652725605667,1.54466458378549e-08,2.70610523987944e-06
"SCUBE3",100.357469113471,-1.5410274463189,0.273422867486765,-5.63605912147599,1.73985669396145e-08,3.01220365980432e-06
"ITGA7",304.597672082816,-1.02520750500638,0.182416533786249,-5.62014573858578,1.90796442057734e-08,3.264837722467e-06
"RASL12",226.292392825628,-1.10551463018215,0.196808554419067,-5.61720822270844,1.94067501979164e-08,3.28264064267284e-06
"CCL19",74.5491133463333,-1.90879128814311,0.340020233336525,-5.61375795026276,1.97979105876539e-08,3.31075059327175e-06
"TMEM47",461.993989181722,-0.974078359068282,0.174021939731961,-5.59744570465433,2.17532946844155e-08,3.59687061321189e-06
"PRG4",30.4457651163221,-1.33202916842433,0.238387829608882,-5.58765592442266,2.30155080353873e-08,3.72193644229406e-06
"CALR",14436.9080873572,0.330168724634818,0.0590801050535919,5.5884925108938,2.29049253811613e-08,3.72193644229406e-06
"LQT4",213.988321452843,-1.47351006885527,0.263840887021914,-5.58484352250106,2.33910725804441e-08,3.74155460971538e-06
"CHRDL1",240.439081031313,-2.2372283777272,0.401509272909845,-5.57204659686538,2.51764057091171e-08,3.98382781091793e-06
"RBP4",293.891236833099,2.39628223432366,0.430662058974933,5.56418236616275,2.63384395731893e-08,4.12336677403249e-06
"SGCD",263.9741152478,-1.22165217774927,0.219787060610659,-5.55834440096256,2.72345593506544e-08,4.15846397930781e-06
"DMD",468.664183077138,-1.19273684762741,0.21460826395829,-5.55773960251233,2.73290687673175e-08,4.15846397930781e-06
"S1PR3",693.952885997539,-1.11479808053389,0.200603519414382,-5.5572209490058,2.74103700729042e-08,4.15846397930781e-06
"SLIT2",134.204287414547,-1.64777994878355,0.296766609216029,-5.55244389905085,2.8170313836157e-08,4.23014631033558e-06
"PODN",547.672554347675,-1.26137220698029,0.227902575118946,-5.5346992298001,3.11762875160989e-08,4.6342449200698e-06
"GFRA1",155.370321637969,-1.58150952431656,0.286019346414067,-5.52937954772832,3.21365369055612e-08,4.68238888220038e-06
"TCF4",1561.82425381281,-0.84206307593017,0.152287734376014,-5.52942152157198,3.21288491357843e-08,4.68238888220038e-06
"SCARA5",101.441249860329,-2.02895797726543,0.367739624851531,-5.51737653532601,3.44097663651384e-08,4.96445217479781e-06
"DACT3",130.359802276953,-1.14492505169306,0.207791014094851,-5.50998346430145,3.58867409624351e-08,5.12727456313782e-06
"FGF14",53.9411980883491,-1.55243361869492,0.28188668469166,-5.50729673660549,3.6438576142853e-08,5.15605852421369e-06
"WBSCR17",45.6169436950824,-1.33719011501613,0.243063035792003,-5.50141287694771,3.76759774969399e-08,5.23735327196709e-06
"DKFZP566B133",552.096537032683,-0.866498383195702,0.157511247622059,-5.5011841774933,3.77248876616276e-08,5.23735327196709e-06
"NXPH3",35.1815810401035,-1.29777260167289,0.236075578046322,-5.4972759673525,3.8570285138944e-08,5.30467585144579e-06
"DDR2",261.127424077434,-1.16668155272512,0.212353549734402,-5.49405250905545,3.9281361061052e-08,5.35244916087445e-06
"IGER",31.0909561859365,-1.37840023570773,0.251679025055889,-5.47681808367479,4.3304200001098e-08,5.81600995670221e-06
"SLIT3",725.968478274183,-1.13489100132209,0.20724340947916,-5.47612589550751,4.34738444711364e-08,5.81600995670221e-06
"FGF2",167.44989732483,-1.12552579622463,0.206001898180232,-5.46366711262001,4.66397786821504e-08,6.18334218996869e-06
"TBX2",425.348843509942,-0.83974305880404,0.153836134081589,-5.45868539805264,4.7967282151866e-08,6.30255825131125e-06
"AHCYL2",1417.78865936043,1.00499156019369,0.184825868553292,5.43750486909744,5.40318742478999e-08,7.03657576488579e-06
"CNTNAP1",361.795023469894,-0.939959281137063,0.173005739049785,-5.43311040604599,5.53801181941925e-08,7.14889315215559e-06
"HSPB6",460.558510635636,-1.49298938321487,0.274954229315824,-5.42995605824982,5.63679292381311e-08,7.15095212645118e-06
"MEG3",75.1977309700748,-1.18434744004428,0.21809514738684,-5.43041628497849,5.62227487398516e-08,7.15095212645118e-06
"SOCS5",731.718800539561,-0.337003239343807,0.0621005653666641,-5.4267338365443,5.73946173320268e-08,7.21896742442826e-06
"BPNT1",635.025022904267,0.500834846122118,0.0923532334531987,5.42303531122084,5.85954116481533e-08,7.30754303232394e-06
"TNXB",800.657500155018,-1.55971181009157,0.287925667090031,-5.41706415358887,6.05856066563205e-08,7.42981489628678e-06
"AIFM2",492.032590188288,0.636287431006638,0.117451827797884,5.41743319739209,6.04607279264913e-08,7.42981489628678e-06
"PDE1A",51.9511684764419,-1.11664373535466,0.206247333957831,-5.41410021611708,6.15976617254344e-08,7.49149743761564e-06
"GPD1",204.175338465945,2.00782944354264,0.371961090120101,5.39795558426378,6.74045479350482e-08,8.13053547059155e-06
"PDLIM3",965.465701477199,-1.14561011777736,0.212517140710457,-5.39067161334619,7.01948445099229e-08,8.29100962580209e-06
"IL17RD",319.212491175834,-1.12024697114294,0.207772364636355,-5.39170343035565,6.9792887309514e-08,8.29100962580209e-06
"SLC26A6",440.417551479623,0.676465281796689,0.125501829057474,5.39008305199202,7.04251293303385e-08,8.29100962580209e-06
"PTGIS",402.146408560682,-1.73665694594966,0.322288771299736,-5.38851210653731,7.10433780328107e-08,8.29741548516542e-06
"MAP3K12",129.64505304719,-0.702980451242939,0.130689014174304,-5.379032474033,7.48872012489477e-08,8.60968791858995e-06
"PKD2",637.037836297295,-0.565289798693225,0.105076936599883,-5.37977045187152,7.4580874118547e-08,8.60968791858995e-06
"CD22",81.3797920977125,-1.64020668521916,0.30584182029021,-5.36292480754523,8.18850990616579e-08,9.26939321377967e-06
"CHRD",93.6520245721647,-1.0618263040747,0.197971205860878,-5.36353910386789,8.16069746441883e-08,9.26939321377967e-06
"CCDC80",1406.03019158232,-1.22577357110115,0.228792440753284,-5.35757897885687,8.43445020190752e-08,9.47491367719627e-06
"SETBP1",478.642289236973,-1.09992185529834,0.205404040044232,-5.35491831154576,8.55950784106015e-08,9.54255434765464e-06
"HECTD3",1871.45149181903,0.470423393459661,0.0878967341232232,5.35200082405986,8.69870026555515e-08,9.6248175269105e-06
"PDCD2",742.956096706919,0.415331836279048,0.077702072309831,5.34518351869619,9.03254901016808e-08,9.91962621146518e-06
"EPHA3",129.941118245682,-1.1802985498323,0.22172337452971,-5.32329328080901,1.01905246145414e-07,1.1053160242557e-05
"PPGB",4473.34677650537,0.499082947834771,0.0937622091276651,5.32285824404188,1.02149347172313e-07,1.1053160242557e-05
"TRPM6",63.477280552919,1.49722977746302,0.281426039347008,5.32015367496568,1.03679637212329e-07,1.1132225575324e-05
"ZNF25",193.738544772364,-0.554805121968638,0.104308124605303,-5.31890611654647,1.0439298242693e-07,1.1132225575324e-05
"CNN1",1005.57729169676,-1.55033857144694,0.291554469359624,-5.31749204480431,1.0520728281889e-07,1.11383480141208e-05
"CPS1",1721.9048519888,2.34532629163502,0.441389347200981,5.31350905160632,1.07534091765825e-07,1.13033692458991e-05
"PLAC9",31.3884057095291,-1.24135503372308,0.233688378030352,-5.31201014010996,1.08422568931032e-07,1.13159327970855e-05
"KRT10",2673.71535839636,-1.29515650640645,0.244106552724716,-5.30570151415405,1.12240493937763e-07,1.16319092168178e-05
"SLC25A22",996.020978237091,0.543387644676219,0.10304560713021,5.27327326034952,1.34011794899932e-07,1.37910319842476e-05
"ARHGEF26",319.168378014039,-1.15982318649293,0.220362126435752,-5.26326009488333,1.41523142227084e-07,1.44628788959289e-05
"CASP7",934.043768875677,0.491146583093322,0.0933766059892245,5.25984616692964,1.44175966961585e-07,1.46323691710806e-05
"ANPEP",4269.83526697224,1.85057420665929,0.352243022706541,5.25368591388972,1.49085037237156e-07,1.50269548491917e-05
"ADGRB1",133.306988830462,-1.86193251498485,0.354675811809042,-5.24967435892503,1.52368320242879e-07,1.5229067212747e-05
"GNAO1",149.39598759214,-1.24788405919817,0.237750183890138,-5.24871963831922,1.53159958377722e-07,1.5229067212747e-05
"CILP",193.323920350867,-1.86713754128587,0.356230430686076,-5.2413757513357,1.59383781591396e-07,1.55330578139006e-05
"TCF21",99.0417617609185,-1.00270055253927,0.191226109714378,-5.24353371010339,1.57530011779179e-07,1.55330578139006e-05
"CRISPLD2",1582.01246419344,-0.92159950246614,0.175828286406116,-5.24147463018261,1.59298381639876e-07,1.55330578139006e-05
"PEG3",41.1696642262144,-1.12075636280539,0.21406027433904,-5.23570459893121,1.64356642945687e-07,1.59123181420311e-05
"SLMO2",2405.08289992445,0.460890305032716,0.0881190445637219,5.2303143697777,1.69222023391255e-07,1.62762829818674e-05
"ADGRG6",1581.88143808399,1.16183546131574,0.222275913233415,5.22699668360234,1.72285589343686e-07,1.64633424206603e-05
"ARMD1",665.314492202356,-1.2918042097288,0.24746687039706,-5.22010969652667,1.78817182492088e-07,1.69772494035714e-05
"NHSL2",49.0068984763172,-1.05196628651219,0.202296720878391,-5.20011536491773,1.99164868353415e-07,1.87878859146722e-05
"TYRP1",49.0179424128336,-1.43682628594817,0.276391078071668,-5.1985262909811,2.0087471694756e-07,1.88284862076451e-05
"EML5",88.2498145644802,-1.03543254902911,0.199492852559217,-5.19032404292154,2.09928420440596e-07,1.95525736405305e-05
"CPED1",220.786240996835,-1.13033613776364,0.218050177787505,-5.18383497428369,2.17369282835399e-07,2.01182790327405e-05
"GLI1",116.384038190044,-1.44820535353443,0.279635460947705,-5.17890452314722,2.23192655798065e-07,2.05281445170271e-05
"ANGPTL1",62.7758927929085,-1.54776633125948,0.299049491856733,-5.17561933193646,2.27156186158637e-07,2.07629219596925e-05
"PP7080",944.109233906972,0.939643340985152,0.181605631025783,5.17408703506416,2.29028054088596e-07,2.08047953331344e-05
"NRXN3",119.366943455256,-1.48626896811133,0.287526460514906,-5.16915544207548,2.35154251508381e-07,2.11007924707154e-05
